"DateTime","Positive reviews","Negative reviews"
"2024-01-13 00:00:00",104,-4
"2024-01-14 00:00:00",140,-5
"2024-01-15 00:00:00",,
"2024-01-16 00:00:00",93,-6
"2024-01-17 00:00:00",,
"2024-01-18 00:00:00",125,-1
"2024-01-19 00:00:00",97,-8
"2024-01-20 00:00:00",,
"2024-01-21 00:00:00",145,-9
"2024-01-22 00:00:00",145,-2
"2024-01-23 00:00:00",,
"2024-01-24 00:00:00",89,-6
"2024-01-25 00:00:00",,
"2024-01-26 00:00:00",86,-1
"2024-01-27 00:00:00",105,-5
"2024-01-28 00:00:00",,
"2024-01-29 00:00:00",155,-4
"2024-01-30 00:00:00",,
"2024-01-31 00:00:00",107,
"2024-02-01 00:00:00",66,-5
"2024-02-02 00:00:00",,
"2024-02-03 00:00:00",100,-3
"2024-02-04 00:00:00",73,-3
"2024-02-05 00:00:00",,
"2024-02-06 00:00:00",91,-9
"2024-02-07 00:00:00",73,-5
"2024-02-08 00:00:00",,
"2024-02-09 00:00:00",90,
"2024-02-10 00:00:00",100,-4
"2024-02-11 00:00:00",,
"2024-02-12 00:00:00",103,-5
"2024-02-13 00:00:00",,
"2024-02-14 00:00:00",84,-8
"2024-02-15 00:00:00",,
"2024-02-16 00:00:00",118,-4
"2024-02-17 00:00:00",85,-2
"2024-02-18 00:00:00",,
"2024-02-19 00:00:00",105,-4
"2024-02-20 00:00:00",69,-8
"2024-02-21 00:00:00",,
"2024-02-22 00:00:00",78,-3
"2024-02-23 00:00:00",,
"2024-02-24 00:00:00",101,-4
"2024-02-25 00:00:00",101,-7
"2024-02-26 00:00:00",,
"2024-02-27 00:00:00",77,
"2024-02-28 00:00:00",,
"2024-02-29 00:00:00",80,-4
"2024-03-01 00:00:00",69,-2
"2024-03-02 00:00:00",,
"2024-03-03 00:00:00",131,-12
"2024-03-04 00:00:00",,
"2024-03-05 00:00:00",89,-4
"2024-03-06 00:00:00",,
"2024-03-07 00:00:00",70,-3
"2024-03-08 00:00:00",,
"2024-03-09 00:00:00",89,-4
"2024-03-10 00:00:00",,
"2024-03-11 00:00:00",88,-6
"2024-03-12 00:00:00",,
"2024-03-13 00:00:00",72,-3
"2024-03-14 00:00:00",50,-3
"2024-03-15 00:00:00",,
"2024-03-16 00:00:00",101,
"2024-03-17 00:00:00",145,-8
"2024-03-18 00:00:00",,
"2024-03-19 00:00:00",117,-7
"2024-03-20 00:00:00",,
"2024-03-21 00:00:00",128,
"2024-03-22 00:00:00",87,-3
"2024-03-23 00:00:00",,
"2024-03-24 00:00:00",131,-7
"2024-03-25 00:00:00",109,-8
"2024-03-26 00:00:00",,
"2024-03-27 00:00:00",75,-4
"2024-03-28 00:00:00",98,-5
"2024-03-29 00:00:00",,
"2024-03-30 00:00:00",109,-1
"2024-03-31 00:00:00",,
"2024-04-01 00:00:00",122,-6
"2024-04-02 00:00:00",68,-3
"2024-04-03 00:00:00",40,-1
"2024-04-04 00:00:00",,
"2024-04-05 00:00:00",109,-6
"2024-04-06 00:00:00",,
"2024-04-07 00:00:00",118,-11
"2024-04-08 00:00:00",56,-4
"2024-04-09 00:00:00",38,
"2024-04-10 00:00:00",61,-2
"2024-04-11 00:00:00",44,-5
"2024-04-12 00:00:00",47,
"2024-04-13 00:00:00",57,-3
"2024-04-14 00:00:00",66,-4
"2024-04-15 00:00:00",58,-9
"2024-04-16 00:00:00",38,-3
"2024-04-17 00:00:00",57,-6
"2024-04-18 00:00:00",38,-2
"2024-04-19 00:00:00",32,-4
"2024-04-20 00:00:00",48,-1
"2024-04-21 00:00:00",69,-1
"2024-04-22 00:00:00",47,
"2024-04-23 00:00:00",34,-4
"2024-04-24 00:00:00",33,-9
"2024-04-25 00:00:00",35,
"2024-04-26 00:00:00",33,-1
"2024-04-27 00:00:00",59,-4
"2024-04-28 00:00:00",56,-4
"2024-04-29 00:00:00",51,-3
"2024-04-30 00:00:00",50,-4
"2024-05-01 00:00:00",45,-3
"2024-05-02 00:00:00",50,-1
"2024-05-03 00:00:00",25,-1
"2024-05-04 00:00:00",54,-3
"2024-05-05 00:00:00",61,-2
"2024-05-06 00:00:00",37,-3
"2024-05-07 00:00:00",55,
"2024-05-08 00:00:00",33,-1
"2024-05-09 00:00:00",27,-3
"2024-05-10 00:00:00",30,-3
"2024-05-11 00:00:00",50,-2
"2024-05-12 00:00:00",66,-4
"2024-05-13 00:00:00",45,-3
"2024-05-14 00:00:00",38,
"2024-05-15 00:00:00",41,-1
"2024-05-16 00:00:00",26,-2
"2024-05-17 00:00:00",21,
"2024-05-18 00:00:00",49,
"2024-05-19 00:00:00",50,-4
"2024-05-20 00:00:00",62,-4
"2024-05-21 00:00:00",35,
"2024-05-22 00:00:00",40,-2
"2024-05-23 00:00:00",42,-1
"2024-05-24 00:00:00",42,-5
"2024-05-25 00:00:00",54,-5
"2024-05-26 00:00:00",51,-2
"2024-05-27 00:00:00",54,-4
"2024-05-28 00:00:00",30,-3
"2024-05-29 00:00:00",49,
"2024-05-30 00:00:00",34,-1
"2024-05-31 00:00:00",49,-1
"2024-06-01 00:00:00",56,-3
"2024-06-02 00:00:00",54,
"2024-06-03 00:00:00",63,-4
"2024-06-04 00:00:00",51,-1
"2024-06-05 00:00:00",31,-1
"2024-06-06 00:00:00",43,-2
"2024-06-07 00:00:00",54,-1
"2024-06-08 00:00:00",57,-4
"2024-06-09 00:00:00",72,-1
"2024-06-10 00:00:00",70,
"2024-06-11 00:00:00",60,-4
"2024-06-12 00:00:00",82,-3
"2024-06-13 00:00:00",105,-10
"2024-06-14 00:00:00",86,-11
"2024-06-15 00:00:00",109,-10
"2024-06-16 00:00:00",115,-8
"2024-06-17 00:00:00",163,-13
"2024-06-18 00:00:00",88,
"2024-06-19 00:00:00",104,-5
"2024-06-20 00:00:00",88,-4
"2024-06-21 00:00:00",80,-5
"2024-06-22 00:00:00",100,-6
"2024-06-23 00:00:00",97,-7
"2024-06-24 00:00:00",82,-3
"2024-06-25 00:00:00",74,-6
"2024-06-26 00:00:00",56,-3
"2024-06-27 00:00:00",82,-5
"2024-06-28 00:00:00",52,-3
"2024-06-29 00:00:00",119,-3
"2024-06-30 00:00:00",130,-12
"2024-07-01 00:00:00",128,-7
"2024-07-02 00:00:00",91,-5
"2024-07-03 00:00:00",108,-4
"2024-07-04 00:00:00",121,-2
"2024-07-05 00:00:00",77,
"2024-07-06 00:00:00",121,-12
"2024-07-07 00:00:00",121,-7
"2024-07-08 00:00:00",114,-6
"2024-07-09 00:00:00",109,-3
"2024-07-10 00:00:00",102,-3
"2024-07-11 00:00:00",155,-13
"2024-07-12 00:00:00",83,-1
"2024-07-13 00:00:00",95,-3
"2024-07-14 00:00:00",113,-4
"2024-07-15 00:00:00",104,-5
"2024-07-16 00:00:00",102,-2
"2024-07-17 00:00:00",88,-2
"2024-07-18 00:00:00",81,
"2024-07-19 00:00:00",80,-8
"2024-07-20 00:00:00",77,-2
"2024-07-21 00:00:00",74,-2
"2024-07-22 00:00:00",94,-5
"2024-07-23 00:00:00",83,-3
"2024-07-24 00:00:00",73,-7
"2024-07-25 00:00:00",81,-1
"2024-07-26 00:00:00",83,-6
"2024-07-27 00:00:00",66,-5
"2024-07-28 00:00:00",89,-8
"2024-07-29 00:00:00",64,-2
"2024-07-30 00:00:00",67,-3
"2024-07-31 00:00:00",68,-2
"2024-08-01 00:00:00",69,-2
"2024-08-02 00:00:00",62,-6
"2024-08-03 00:00:00",62,-1
"2024-08-04 00:00:00",78,-4
"2024-08-05 00:00:00",76,-4
"2024-08-06 00:00:00",73,-6
"2024-08-07 00:00:00",66,-1
"2024-08-08 00:00:00",69,-4
"2024-08-09 00:00:00",65,-6
"2024-08-10 00:00:00",78,-4
"2024-08-11 00:00:00",83,-6
"2024-08-12 00:00:00",90,-1
"2024-08-13 00:00:00",55,-2
"2024-08-14 00:00:00",70,
"2024-08-15 00:00:00",69,-4
"2024-08-16 00:00:00",72,-4
"2024-08-17 00:00:00",79,-5
"2024-08-18 00:00:00",75,-4
"2024-08-19 00:00:00",68,-2
"2024-08-20 00:00:00",75,-4
"2024-08-21 00:00:00",73,-2
"2024-08-22 00:00:00",60,
"2024-08-23 00:00:00",66,-8
"2024-08-24 00:00:00",67,-4
"2024-08-25 00:00:00",67,-3
"2024-08-26 00:00:00",57,-4
"2024-08-27 00:00:00",75,-7
"2024-08-28 00:00:00",74,-2
"2024-08-29 00:00:00",34,-2
"2024-08-30 00:00:00",59,-3
"2024-08-31 00:00:00",78,
"2024-09-01 00:00:00",65,-7
"2024-09-02 00:00:00",55,-4
"2024-09-03 00:00:00",51,
"2024-09-04 00:00:00",45,-3
"2024-09-05 00:00:00",19,-1
"2024-09-06 00:00:00",,
"2024-09-07 00:00:00",92,-4
"2024-09-08 00:00:00",49,-4
"2024-09-09 00:00:00",59,-4
"2024-09-10 00:00:00",33,-2
"2024-09-11 00:00:00",41,
"2024-09-12 00:00:00",44,-3
"2024-09-13 00:00:00",36,
"2024-09-14 00:00:00",52,
"2024-09-15 00:00:00",64,-7
"2024-09-16 00:00:00",65,-2
"2024-09-17 00:00:00",60,-2
"2024-09-18 00:00:00",52,-2
"2024-09-19 00:00:00",49,
"2024-09-20 00:00:00",52,-3
"2024-09-21 00:00:00",70,-3
"2024-09-22 00:00:00",83,-1
"2024-09-23 00:00:00",48,-4
"2024-09-24 00:00:00",29,-2
"2024-09-25 00:00:00",22,-1
"2024-09-26 00:00:00",59,-3
"2024-09-27 00:00:00",41,-3
"2024-09-28 00:00:00",44,-2
"2024-09-29 00:00:00",57,-3
"2024-09-30 00:00:00",56,-4
"2024-10-01 00:00:00",35,-2
"2024-10-02 00:00:00",45,-1
"2024-10-03 00:00:00",44,-1
"2024-10-04 00:00:00",40,-2
"2024-10-05 00:00:00",45,-5
"2024-10-06 00:00:00",72,-3
"2024-10-07 00:00:00",47,-1
"2024-10-08 00:00:00",40,-2
"2024-10-09 00:00:00",34,-1
"2024-10-10 00:00:00",53,-4
"2024-10-11 00:00:00",39,
"2024-10-12 00:00:00",43,
"2024-10-13 00:00:00",41,-1
"2024-10-14 00:00:00",45,
"2024-10-15 00:00:00",15,-2
"2024-10-16 00:00:00",30,
"2024-10-17 00:00:00",37,
"2024-10-18 00:00:00",40,
"2024-10-19 00:00:00",51,-5
"2024-10-20 00:00:00",57,-5
"2024-10-21 00:00:00",48,-3
"2024-10-22 00:00:00",26,-4
"2024-10-23 00:00:00",40,
"2024-10-24 00:00:00",39,
"2024-10-25 00:00:00",49,
"2024-10-26 00:00:00",39,-3
"2024-10-27 00:00:00",52,-6
"2024-10-28 00:00:00",56,-3
"2024-10-29 00:00:00",45,-5
"2024-10-30 00:00:00",17,-2
"2024-10-31 00:00:00",24,
"2024-11-01 00:00:00",17,-1
"2024-11-02 00:00:00",32,-5
"2024-11-03 00:00:00",56,-5
"2024-11-04 00:00:00",42,-5
"2024-11-05 00:00:00",41,-3
"2024-11-06 00:00:00",32,-1
"2024-11-07 00:00:00",33,-1
"2024-11-08 00:00:00",29,-2
"2024-11-09 00:00:00",44,-6
"2024-11-10 00:00:00",42,-2
"2024-11-11 00:00:00",42,-4
"2024-11-12 00:00:00",37,
"2024-11-13 00:00:00",34,-1
"2024-11-14 00:00:00",37,
"2024-11-15 00:00:00",39,-2
"2024-11-16 00:00:00",57,
"2024-11-17 00:00:00",42,
"2024-11-18 00:00:00",37,-3
"2024-11-19 00:00:00",38,
"2024-11-20 00:00:00",26,-2
"2024-11-21 00:00:00",27,-4
"2024-11-22 00:00:00",40,
"2024-11-23 00:00:00",44,
"2024-11-24 00:00:00",47,-2
"2024-11-25 00:00:00",32,-5
"2024-11-26 00:00:00",41,
"2024-11-27 00:00:00",63,-3
"2024-11-28 00:00:00",48,-1
"2024-11-29 00:00:00",99,-5
"2024-11-30 00:00:00",112,-9
"2024-12-01 00:00:00",108,-5
"2024-12-02 00:00:00",82,-1
"2024-12-03 00:00:00",85,-3
"2024-12-04 00:00:00",86,-4
"2024-12-05 00:00:00",31,-1
"2024-12-06 00:00:00",83,-6
"2024-12-07 00:00:00",74,-2
"2024-12-08 00:00:00",77,-9
"2024-12-09 00:00:00",65,-1
"2024-12-10 00:00:00",59,-1
"2024-12-11 00:00:00",56,-3
"2024-12-12 00:00:00",54,-5
"2024-12-13 00:00:00",42,-1
"2024-12-14 00:00:00",55,
"2024-12-15 00:00:00",60,-6
"2024-12-16 00:00:00",53,-3
"2024-12-17 00:00:00",26,-3
"2024-12-18 00:00:00",38,-2
"2024-12-19 00:00:00",84,-2
"2024-12-20 00:00:00",25,-2
"2024-12-21 00:00:00",64,
"2024-12-22 00:00:00",96,-5
"2024-12-23 00:00:00",74,-6
"2024-12-24 00:00:00",102,-3
"2024-12-25 00:00:00",82,-5
"2024-12-26 00:00:00",91,-6
"2024-12-27 00:00:00",89,-3
"2024-12-28 00:00:00",109,-8
"2024-12-29 00:00:00",121,-8
"2024-12-30 00:00:00",167,-9
"2024-12-31 00:00:00",64,-3
"2025-01-01 00:00:00",107,-2
"2025-01-02 00:00:00",147,-3
"2025-01-03 00:00:00",74,-3
"2025-01-04 00:00:00",114,-3
"2025-01-05 00:00:00",100,-10
"2025-01-06 00:00:00",98,-8
"2025-01-07 00:00:00",69,
"2025-01-08 00:00:00",77,-3
"2025-01-09 00:00:00",65,-4
"2025-01-10 00:00:00",92,-4
"2025-01-11 00:00:00",70,
"2025-01-12 00:00:00",85,-2
"2025-01-13 00:00:00",64,-2
"2025-01-14 00:00:00",62,-2
"2025-01-15 00:00:00",99,
"2025-01-16 00:00:00",45,-2
"2025-01-17 00:00:00",75,-3
"2025-01-18 00:00:00",58,-4
"2025-01-19 00:00:00",72,
"2025-01-20 00:00:00",70,
"2025-01-21 00:00:00",50,
"2025-01-22 00:00:00",49,
"2025-01-23 00:00:00",52,-4
"2025-01-24 00:00:00",56,-1
"2025-01-25 00:00:00",71,-2
"2025-01-26 00:00:00",83,-6
"2025-01-27 00:00:00",84,-3
"2025-01-28 00:00:00",65,
"2025-01-29 00:00:00",68,
"2025-01-30 00:00:00",49,-1
"2025-01-31 00:00:00",55,
"2025-02-01 00:00:00",59,
"2025-02-02 00:00:00",73,-1
"2025-02-03 00:00:00",48,-3
"2025-02-04 00:00:00",38,-2
"2025-02-05 00:00:00",56,-3
"2025-02-06 00:00:00",54,-5
"2025-02-07 00:00:00",53,-3
"2025-02-08 00:00:00",48,-5
"2025-02-09 00:00:00",91,-8
"2025-02-10 00:00:00",73,-2
"2025-02-11 00:00:00",51,-1
"2025-02-12 00:00:00",25,-4
"2025-02-13 00:00:00",42,
"2025-02-14 00:00:00",45,-3
"2025-02-15 00:00:00",71,-2
"2025-02-16 00:00:00",75,-6
"2025-02-17 00:00:00",64,-1
"2025-02-18 00:00:00",41,-2
"2025-02-19 00:00:00",66,-4
"2025-02-20 00:00:00",51,-3
"2025-02-21 00:00:00",51,
"2025-02-22 00:00:00",55,
"2025-02-23 00:00:00",68,-3
"2025-02-24 00:00:00",64,
"2025-02-25 00:00:00",63,-3
"2025-02-26 00:00:00",57,-2
"2025-02-27 00:00:00",59,
"2025-02-28 00:00:00",60,-1
"2025-03-01 00:00:00",64,-1
"2025-03-02 00:00:00",78,-1
"2025-03-03 00:00:00",62,-2
"2025-03-04 00:00:00",52,-3
"2025-03-05 00:00:00",50,
"2025-03-06 00:00:00",49,-2
"2025-03-07 00:00:00",43,-5
"2025-03-08 00:00:00",74,-8
"2025-03-09 00:00:00",59,-4
"2025-03-10 00:00:00",49,-3
"2025-03-11 00:00:00",39,
"2025-03-12 00:00:00",49,-2
"2025-03-13 00:00:00",66,-2
"2025-03-14 00:00:00",46,-1
"2025-03-15 00:00:00",83,-3
"2025-03-16 00:00:00",112,-4
"2025-03-17 00:00:00",93,-5
"2025-03-18 00:00:00",101,-6
"2025-03-19 00:00:00",82,-1
"2025-03-20 00:00:00",114,-4
"2025-03-21 00:00:00",62,-7
"2025-03-22 00:00:00",109,-3
"2025-03-23 00:00:00",125,-7
"2025-03-24 00:00:00",98,-4
"2025-03-25 00:00:00",69,
"2025-03-26 00:00:00",61,-3
"2025-03-27 00:00:00",75,
"2025-03-28 00:00:00",65,-7
"2025-03-29 00:00:00",95,
"2025-03-30 00:00:00",90,-4
"2025-03-31 00:00:00",67,
"2025-04-01 00:00:00",57,-4
"2025-04-02 00:00:00",57,
"2025-04-03 00:00:00",43,-2
"2025-04-04 00:00:00",50,-1
"2025-04-05 00:00:00",59,-2
"2025-04-06 00:00:00",65,-4
"2025-04-07 00:00:00",75,-6
"2025-04-08 00:00:00",49,-2
"2025-04-09 00:00:00",33,-3
"2025-04-10 00:00:00",49,-1
"2025-04-11 00:00:00",59,-3
"2025-04-12 00:00:00",95,
"2025-04-13 00:00:00",35,-3
"2025-04-14 00:00:00",42,-5
"2025-04-15 00:00:00",48,-4
"2025-04-16 00:00:00",42,
"2025-04-17 00:00:00",57,
"2025-04-18 00:00:00",66,-1
"2025-04-19 00:00:00",81,-3
"2025-04-20 00:00:00",70,-2
"2025-04-21 00:00:00",45,-2
"2025-04-22 00:00:00",48,-1
"2025-04-23 00:00:00",54,-1
"2025-04-24 00:00:00",48,-3
"2025-04-25 00:00:00",56,-2
"2025-04-26 00:00:00",57,-2
"2025-04-27 00:00:00",64,-1
"2025-04-28 00:00:00",50,-4
"2025-04-29 00:00:00",41,-12
"2025-04-30 00:00:00",48,-3
"2025-05-01 00:00:00",49,
